instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
102,12,60,BruteForce,S,0.0003252481110394001,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
103,12,60,BruteForce,U,0.013051582034677267,{}
104,12,60,BruteForce,S,3.0036084353923798e-05,"{1: True, 2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
105,12,60,BruteForce,U,0.012764716986566782,{}
106,12,60,BruteForce,U,0.013290120754390955,{}
107,12,60,BruteForce,U,0.013233688659965992,{}
108,12,60,BruteForce,U,0.013805855996906757,{}
109,12,60,BruteForce,S,0.00017231516540050507,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
110,12,60,BruteForce,U,0.013414059765636921,{}
111,16,80,BruteForce,U,0.24861333100125194,{}
112,16,80,BruteForce,S,0.19860399700701237,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: True, 9: False, 10: True, 11: False, 12: True, 13: False, 14: True, 15: True, 16: True}"
113,16,80,BruteForce,U,0.24152844585478306,{}
114,16,80,BruteForce,U,0.24757222784683108,{}
115,16,80,BruteForce,U,0.23476154217496514,{}
116,16,80,BruteForce,U,0.2477447590790689,{}
117,16,80,BruteForce,U,0.24948582472279668,{}
118,16,80,BruteForce,U,0.23408663971349597,{}
119,16,80,BruteForce,U,0.24678936880081892,{}
120,16,80,BruteForce,S,0.20855060731992126,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: False, 7: True, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: True}"
121,18,90,BruteForce,U,1.0472604343667626,{}
122,18,90,BruteForce,U,1.0184014830738306,{}
123,18,90,BruteForce,U,1.1046741628088057,{}
124,18,90,BruteForce,U,1.0521069867536426,{}
125,18,90,BruteForce,U,1.028383051045239,{}
126,18,90,BruteForce,S,0.29672133596614003,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: False, 12: False, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False}"
127,18,90,BruteForce,S,0.01119622541591525,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: False, 12: True, 13: False, 14: False, 15: False, 16: False, 17: False, 18: False}"
128,18,90,BruteForce,S,0.9319608160294592,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: False, 7: True, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True, 17: True, 18: True}"
129,18,90,BruteForce,U,0.9725037040188909,{}
130,18,90,BruteForce,S,0.31627066899091005,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: False, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
131,20,100,BruteForce,S,3.3126599309034646,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: False, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: False, 14: False, 15: False, 16: True, 17: True, 18: True, 19: False, 20: True}"
132,20,100,BruteForce,U,4.066998725757003,{}
133,20,100,BruteForce,S,0.14810398500412703,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: False, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
134,20,100,BruteForce,U,4.326575103215873,{}
135,20,100,BruteForce,S,2.9772635041736066,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True}"
136,20,100,BruteForce,U,4.113035666756332,{}
137,20,100,BruteForce,U,4.399849556386471,{}
138,20,100,BruteForce,S,3.893053444568068,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: True, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: True, 19: True, 20: True}"
139,20,100,BruteForce,U,4.221851991023868,{}
140,20,100,BruteForce,U,4.393108782824129,{}
141,22,110,BruteForce,U,2.395501360297203e-05,{}
142,22,110,BruteForce,U,3.6428682506084442e-06,{}
143,22,110,BruteForce,U,2.786051481962204e-06,{}
144,22,110,BruteForce,U,2.6207417249679565e-06,{}
145,22,110,BruteForce,U,1.0284129530191422e-05,{}
146,22,110,BruteForce,U,3.4011900424957275e-06,{}
147,22,110,BruteForce,U,1.9824132323265076e-05,{}
148,22,110,BruteForce,U,3.4421682357788086e-06,{}
149,22,110,BruteForce,U,1.1564698070287704e-05,{}
150,22,110,BruteForce,U,3.591179847717285e-06,{}
151,24,120,BruteForce,U,3.8370490074157715e-06,{}
152,24,120,BruteForce,U,3.363005816936493e-06,{}
153,24,120,BruteForce,U,3.430992364883423e-06,{}
154,24,120,BruteForce,U,3.562774509191513e-06,{}
155,24,120,BruteForce,U,3.963243216276169e-06,{}
156,24,120,BruteForce,U,3.395136445760727e-06,{}
157,24,120,BruteForce,U,3.3280812203884125e-06,{}
158,24,120,BruteForce,U,7.345806807279587e-06,{}
159,24,120,BruteForce,U,3.5730190575122833e-06,{}
160,24,120,BruteForce,U,3.471970558166504e-06,{}
161,4,40,BruteForce,S,4.6357978135347366e-05,"{1: True, 2: True, 3: True, 4: False}"
162,4,40,BruteForce,U,5.439203232526779e-05,{}
163,4,40,BruteForce,U,4.8601068556308746e-05,{}
164,4,40,BruteForce,S,5.278829485177994e-05,"{1: False, 2: True, 3: False, 4: True}"
165,4,40,BruteForce,S,6.759585812687874e-05,"{1: True, 2: True, 3: False, 4: True}"
166,4,40,BruteForce,S,3.74671071767807e-05,"{1: False, 2: False, 3: False, 4: True}"
167,4,40,BruteForce,S,3.501866012811661e-05,"{1: False, 2: False, 3: True, 4: False}"
168,4,40,BruteForce,S,2.6105903089046478e-05,"{1: True, 2: True, 3: False, 4: False}"
169,4,40,BruteForce,S,6.7118089646101e-05,"{1: True, 2: True, 3: True, 4: True}"
170,4,40,BruteForce,S,2.7181580662727356e-05,"{1: False, 2: True, 3: False, 4: False}"
171,8,80,BruteForce,S,0.00033330870792269707,"{1: True, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False}"
172,8,80,BruteForce,S,8.380087092518806e-05,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
173,8,80,BruteForce,S,0.00018630176782608032,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False}"
174,8,80,BruteForce,S,0.00019212905317544937,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False}"
175,8,80,BruteForce,S,4.13781963288784e-05,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
176,8,80,BruteForce,U,0.0012097647413611412,{}
177,8,80,BruteForce,U,0.0009430600330233574,{}
178,8,80,BruteForce,S,0.0010534031316637993,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True}"
179,8,80,BruteForce,U,0.0010539651848375797,{}
180,8,80,BruteForce,U,0.001138634979724884,{}
181,12,120,BruteForce,S,0.010011706966906786,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True}"
182,12,120,BruteForce,S,0.015246009919792414,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True}"
183,12,120,BruteForce,S,0.0002605300396680832,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
184,12,120,BruteForce,U,0.02172920573502779,{}
185,12,120,BruteForce,S,0.012340621091425419,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True}"
186,12,120,BruteForce,S,0.0038898279890418053,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: False, 10: True, 11: False, 12: False}"
187,12,120,BruteForce,U,0.016483670100569725,{}
188,12,120,BruteForce,U,0.022459797095507383,{}
189,12,120,BruteForce,U,0.019254303071647882,{}
190,12,120,BruteForce,U,0.0178284109570086,{}
191,16,160,BruteForce,S,0.17153702396899462,"{1: False, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: False, 14: True, 15: True, 16: False}"
192,16,160,BruteForce,U,0.34407007321715355,{}
193,16,160,BruteForce,U,0.3930993336252868,{}
194,16,160,BruteForce,S,0.09088089596480131,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True, 13: True, 14: True, 15: False, 16: False}"
195,16,160,BruteForce,S,0.09486241405829787,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False}"
196,16,160,BruteForce,U,0.35052337124943733,{}
197,16,160,BruteForce,U,0.3661630707792938,{}
198,16,160,BruteForce,U,0.3382667130790651,{}
199,16,160,BruteForce,S,0.127669767010957,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False}"
200,16,160,BruteForce,S,0.001305706799030304,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
201,18,180,BruteForce,S,0.1005567661486566,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: False, 18: False}"
202,18,180,BruteForce,U,1.646881238091737,{}
203,18,180,BruteForce,S,0.38551651360467076,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: False, 17: True, 18: False}"
204,18,180,BruteForce,U,1.533037967979908,{}
205,18,180,BruteForce,U,1.5930336327292025,{}
206,18,180,BruteForce,S,0.5221515111625195,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
207,18,180,BruteForce,U,1.3737369300797582,{}
208,18,180,BruteForce,S,0.2903781128115952,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: False}"
209,18,180,BruteForce,U,1.405192165169865,{}
210,18,180,BruteForce,U,1.514256896916777,{}
211,20,200,BruteForce,S,3.2911438308656216,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False}"
212,20,200,BruteForce,U,6.469285233411938,{}
213,20,200,BruteForce,S,0.15905118826776743,"{1: False, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False}"
214,20,200,BruteForce,S,2.2835929202847183,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: False}"
215,20,200,BruteForce,U,5.696051052771509,{}
216,20,200,BruteForce,U,5.80981365358457,{}
217,20,200,BruteForce,S,0.20253196405246854,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
218,20,200,BruteForce,U,7.009935268666595,{}
219,20,200,BruteForce,S,2.3797737420536578,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False}"
220,20,200,BruteForce,U,6.505821768660098,{}
221,22,220,BruteForce,U,2.511916682124138e-05,{}
222,22,220,BruteForce,U,3.915280103683472e-06,{}
223,22,220,BruteForce,U,2.643093466758728e-06,{}
224,22,220,BruteForce,U,1.1667609214782715e-05,{}
225,22,220,BruteForce,U,3.473833203315735e-06,{}
226,22,220,BruteForce,U,3.573950380086899e-06,{}
227,22,220,BruteForce,U,9.153969585895538e-06,{}
228,22,220,BruteForce,U,7.177237421274185e-06,{}
229,22,220,BruteForce,U,3.5800039768218994e-06,{}
230,22,220,BruteForce,U,3.364868462085724e-06,{}
231,24,240,BruteForce,U,3.830064088106155e-06,{}
232,24,240,BruteForce,U,3.61073762178421e-06,{}
233,24,240,BruteForce,U,3.669876605272293e-06,{}
234,24,240,BruteForce,U,3.76114621758461e-06,{}
235,24,240,BruteForce,U,3.448221832513809e-06,{}
236,24,240,BruteForce,U,3.7509016692638397e-06,{}
237,24,240,BruteForce,U,3.521796315908432e-06,{}
238,24,240,BruteForce,U,3.6177225410938263e-06,{}
239,24,240,BruteForce,U,3.538094460964203e-06,{}
240,24,240,BruteForce,U,3.573950380086899e-06,{}
241,4,40,BruteForce,S,4.0173064917325974e-05,"{1: True, 2: False, 3: True, 4: False}"
242,4,40,BruteForce,S,1.347297802567482e-05,"{1: False, 2: False, 3: False, 4: False}"
243,4,40,BruteForce,S,3.7853140383958817e-05,"{1: True, 2: True, 3: True, 4: False}"
244,4,40,BruteForce,S,1.7635058611631393e-05,"{1: False, 2: False, 3: False, 4: False}"
245,4,40,BruteForce,S,2.0399224013090134e-05,"{1: False, 2: True, 3: False, 4: False}"
246,4,40,BruteForce,S,1.771189272403717e-05,"{1: False, 2: False, 3: False, 4: False}"
247,4,40,BruteForce,S,2.9249116778373718e-05,"{1: False, 2: False, 3: True, 4: False}"
248,4,40,BruteForce,S,8.477829396724701e-05,"{1: True, 2: True, 3: True, 4: True}"
249,4,40,BruteForce,S,4.4966116547584534e-05,"{1: False, 2: True, 3: True, 4: False}"
250,4,40,BruteForce,S,1.3723038136959076e-05,"{1: False, 2: False, 3: False, 4: False}"
251,8,80,BruteForce,S,0.00011391798034310341,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
252,8,80,BruteForce,S,5.629705265164375e-05,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
253,8,80,BruteForce,S,7.877172902226448e-05,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
254,8,80,BruteForce,S,8.2364771515131e-05,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
255,8,80,BruteForce,S,0.00027646496891975403,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False}"
256,8,80,BruteForce,S,6.954604759812355e-05,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
257,8,80,BruteForce,S,0.00024405820295214653,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False}"
258,8,80,BruteForce,S,0.0001278039999306202,"{1: False, 2: False, 3: False, 4: False, 5: True, 6: False, 7: False, 8: False}"
259,8,80,BruteForce,S,0.00021787267178297043,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: False, 7: False, 8: False}"
260,8,80,BruteForce,S,0.0006775190122425556,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False}"
261,12,120,BruteForce,S,0.004944065120071173,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: False, 7: True, 8: False, 9: False, 10: True, 11: False, 12: False}"
262,12,120,BruteForce,S,0.00046099675819277763,"{1: True, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
263,12,120,BruteForce,S,0.0007284623570740223,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False, 9: False, 10: False, 11: False, 12: False}"
264,12,120,BruteForce,S,0.0016464972868561745,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: False, 12: False}"
265,12,120,BruteForce,S,0.0007463488727807999,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
266,12,120,BruteForce,S,0.003212404903024435,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False}"
267,12,120,BruteForce,S,0.0016571241430938244,"{1: True, 2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: False, 12: False}"
268,12,120,BruteForce,S,0.00010132091119885445,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
269,12,120,BruteForce,S,5.4199714213609695e-05,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
270,12,120,BruteForce,S,0.007225761190056801,"{1: False, 2: True, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False}"
271,16,160,BruteForce,S,0.0010074167512357235,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
272,16,160,BruteForce,S,0.002074998803436756,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
273,16,160,BruteForce,S,0.05717792874202132,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: True, 7: True, 8: True, 9: False, 10: False, 11: False, 12: False, 13: False, 14: True, 15: False, 16: False}"
274,16,160,BruteForce,S,0.002329811919480562,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
275,16,160,BruteForce,S,0.007947880774736404,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False}"
276,16,160,BruteForce,S,0.003470236901193857,"{1: False, 2: True, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
