instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
128,18,90,BruteForce,S,1.052077307831496,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: False, 7: True, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True, 17: True, 18: True}"
129,18,90,BruteForce,U,1.0818095547147095,{}
130,18,90,BruteForce,S,0.3470197357237339,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: False, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
131,20,100,BruteForce,S,3.678896636236459,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: False, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: False, 14: False, 15: False, 16: True, 17: True, 18: True, 19: False, 20: True}"
132,20,100,BruteForce,U,4.564671903848648,{}
133,20,100,BruteForce,S,0.1665847096592188,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: False, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
134,20,100,BruteForce,U,4.843649615067989,{}
135,20,100,BruteForce,S,3.3106951862573624,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True}"
136,20,100,BruteForce,U,4.640597994904965,{}
137,20,100,BruteForce,U,4.888892874121666,{}
138,20,100,BruteForce,S,4.398310997989029,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: False, 11: True, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: True, 19: True, 20: True}"
139,20,100,BruteForce,U,4.698360004927963,{}
140,20,100,BruteForce,U,4.8804980418644845,{}
141,22,110,BruteForce,S,10.470380926970392,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: False, 18: True, 19: False, 20: False, 21: False, 22: True}"
142,22,110,BruteForce,S,16.645336505956948,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: False, 16: False, 17: False, 18: False, 19: True, 20: False, 21: True, 22: True}"
143,22,110,BruteForce,U,21.504419681150466,{}
144,22,110,BruteForce,U,20.734314526896924,{}
145,22,110,BruteForce,U,20.442057389300317,{}
146,22,110,BruteForce,U,20.78297538124025,{}
147,22,110,BruteForce,U,22.478107491042465,{}
148,22,110,BruteForce,U,21.46908148797229,{}
149,22,110,BruteForce,S,1.2278679530136287,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: False, 20: False, 21: False, 22: False}"
150,22,110,BruteForce,S,0.8408759143203497,"{1: False, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True, 17: False, 18: True, 19: False, 20: False, 21: False, 22: False}"
151,24,120,BruteForce,U,90.32478244882077,{}
152,24,120,BruteForce,U,85.20892652496696,{}
153,24,120,BruteForce,U,88.90209831018001,{}
154,24,120,BruteForce,U,88.1926979967393,{}
155,24,120,BruteForce,U,92.91036705020815,{}
156,24,120,BruteForce,U,85.13108806498349,{}
157,24,120,BruteForce,U,88.1235127155669,{}
158,24,120,BruteForce,U,92.60352795897052,{}
159,24,120,BruteForce,U,89.70714800292626,{}
160,24,120,BruteForce,U,86.99152370495722,{}
161,4,40,BruteForce,S,3.867596387863159e-05,"{1: True, 2: True, 3: True, 4: False}"
162,4,40,BruteForce,U,4.336424171924591e-05,{}
163,4,40,BruteForce,U,4.601897671818733e-05,{}
164,4,40,BruteForce,S,4.696659743785858e-05,"{1: False, 2: True, 3: False, 4: True}"
165,4,40,BruteForce,S,5.589332431554794e-05,"{1: True, 2: True, 3: False, 4: True}"
166,4,40,BruteForce,S,3.4782104194164276e-05,"{1: False, 2: False, 3: False, 4: True}"
167,4,40,BruteForce,S,3.089290112257004e-05,"{1: False, 2: False, 3: True, 4: False}"
168,4,40,BruteForce,S,1.7609912902116776e-05,"{1: True, 2: True, 3: False, 4: False}"
169,4,40,BruteForce,S,6.143283098936081e-05,"{1: True, 2: True, 3: True, 4: True}"
170,4,40,BruteForce,S,1.7249025404453278e-05,"{1: False, 2: True, 3: False, 4: False}"
171,8,80,BruteForce,S,0.00029878225177526474,"{1: True, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False}"
172,8,80,BruteForce,S,6.683822721242905e-05,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
173,8,80,BruteForce,S,0.0001622992567718029,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False}"
174,8,80,BruteForce,S,0.00017549516633152962,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False}"
175,8,80,BruteForce,S,2.7711037546396255e-05,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
176,8,80,BruteForce,U,0.0011813458986580372,{}
177,8,80,BruteForce,U,0.0009569101966917515,{}
178,8,80,BruteForce,S,0.0010371380485594273,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True}"
179,8,80,BruteForce,U,0.0010496638715267181,{}
180,8,80,BruteForce,U,0.001175296027213335,{}
181,12,120,BruteForce,S,0.010380655992776155,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True}"
182,12,120,BruteForce,S,0.015285567846149206,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True}"
183,12,120,BruteForce,S,0.00023641902953386307,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False}"
184,12,120,BruteForce,U,0.021972083020955324,{}
185,12,120,BruteForce,S,0.012616052757948637,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True}"
186,12,120,BruteForce,S,0.00383944995701313,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: False, 10: True, 11: False, 12: False}"
187,12,120,BruteForce,U,0.016910577192902565,{}
188,12,120,BruteForce,U,0.02239815704524517,{}
189,12,120,BruteForce,U,0.019628485199064016,{}
190,12,120,BruteForce,U,0.018411701079458,{}
191,16,160,BruteForce,S,0.1736663687042892,"{1: False, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: False, 14: True, 15: True, 16: False}"
192,16,160,BruteForce,U,0.35665165493264794,{}
193,16,160,BruteForce,U,0.4011757681146264,{}
194,16,160,BruteForce,S,0.09086692612618208,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True, 13: True, 14: True, 15: False, 16: False}"
195,16,160,BruteForce,S,0.09867966175079346,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False}"
196,16,160,BruteForce,U,0.36555732786655426,{}
197,16,160,BruteForce,U,0.37576046120375395,{}
198,16,160,BruteForce,U,0.34627055702731013,{}
199,16,160,BruteForce,S,0.13021434843540192,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False}"
200,16,160,BruteForce,S,0.001261071301996708,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}"
